V1	V3	V13	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
ENA	HBWO01019291.1	2	NA	NA	NA	NA
ENA	HBWO01019298.1	5	NA	NA	NA	NA
ENA	HBWO01019299.1	5	NA	NA	NA	NA
ENA	HBWO01019300.1	5	NA	NA	NA	NA
ENA	HBWO01019301.1	5	NA	NA	NA	NA
ENA	HBWO01019305.1	5	NA	NA	NA	NA
ENA	HBWO01019306.1	7	NA	NA	NA	NA
ENA	HBWO01019307.1	7	NA	NA	NA	NA
ENA	HBWO01019310.1	145	NA	NA	NA	NA
ENA	HBWO01019311.1	145	NA	NA	NA	NA
ENA	HBWO01019325.1	4	NA	NA	NA	NA
ENA	HBWO01019326.1	4	NA	NA	NA	NA
ENA	HBWO01019337.1	944	NA	NA	NA	NA
ENA	HBWO01019368.1	218	NA	NA	NA	NA
ENA	HBWO01019369.1	40	NA	NA	NA	NA
ENA	HBWO01019394.1	414	NA	NA	NA	NA
ENA	HBWO01019405.1	42	NA	NA	NA	NA
ENA	HBWO01019425.1	1	NA	NA	NA	NA
ENA	HBWO01019444.1	89	NA	NA	NA	NA
ENA	HBWO01019445.1	217	NA	NA	NA	NA
ENA	HBWO01019446.1	89	NA	NA	NA	NA
ENA	HBWO01019447.1	612	NA	NA	NA	NA
ENA	HBWO01019482.1	81	NA	NA	NA	NA
ENA	HBWO01019485.1	1	NA	NA	NA	NA
ENA	HBWO01019485.1	1358	NA	NA	NA	NA
ENA	HBWO01019486.1	1	NA	NA	NA	NA
ENA	HBWO01019486.1	1358	NA	NA	NA	NA
ENA	HBWO01019487.1	1	NA	NA	NA	NA
ENA	HBWO01019487.1	1358	NA	NA	NA	NA
ENA	HBWO01019488.1	1	NA	NA	NA	NA
ENA	HBWO01019488.1	1358	NA	NA	NA	NA
ENA	HBWO01019489.1	1	NA	NA	NA	NA
ENA	HBWO01019489.1	1358	NA	NA	NA	NA
ENA	HBWO01019490.1	1	NA	NA	NA	NA
ENA	HBWO01019490.1	1358	NA	NA	NA	NA
ENA	HBWO01019491.1	1	NA	NA	NA	NA
ENA	HBWO01019491.1	1358	NA	NA	NA	NA
ENA	HBWO01019493.1	11	NA	NA	NA	NA
ENA	HBWO01019496.1	11	NA	NA	NA	NA
ENA	HBWO01019501.1	3	NA	NA	NA	NA
ENA	HBWO01019531.1	66	NA	NA	NA	NA
ENA	HBWO01019533.1	66	NA	NA	NA	NA
ENA	HBWO01019534.1	70	NA	NA	NA	NA
ENA	HBWO01019535.1	64	NA	NA	NA	NA
ENA	HBWO01019536.1	66	NA	NA	NA	NA
ENA	HBWO01019554.1	551	NA	NA	NA	NA
ENA	HBWO01019554.1	101	NA	NA	NA	NA
ENA	HBWO01019580.1	1	NA	NA	NA	NA
ENA	HBWO01019580.1	987	NA	NA	NA	NA
ENA	HBWO01019581.1	457	NA	NA	NA	NA
ENA	HBWO01019581.1	987	NA	NA	NA	NA
ENA	HBWO01019651.1	50	NA	NA	NA	NA
ENA	HBWO01019653.1	140	NA	NA	NA	NA
ENA	HBWO01019654.1	50	NA	NA	NA	NA
ENA	HBWO01019655.1	74	NA	NA	NA	NA
ENA	HBWO01019661.1	360	NA	NA	NA	NA
ENA	HBWO01019662.1	639	NA	NA	NA	NA
ENA	HBWO01019662.1	360	NA	NA	NA	NA
ENA	HBWO01019673.1	21	NA	NA	NA	NA
ENA	HBWO01019674.1	299	NA	NA	NA	NA
ENA	HBWO01019674.1	194	NA	NA	NA	NA
ENA	HBWO01019675.1	265	NA	NA	NA	NA
ENA	HBWO01019676.1	270	NA	NA	NA	NA
ENA	HBWO01019676.1	299	NA	NA	NA	NA
ENA	HBWO01019681.1	206	NA	NA	NA	NA
ENA	HBWO01019684.1	429	NA	NA	NA	NA
ENA	HBWO01019685.1	429	NA	NA	NA	NA
ENA	HBWO01019687.1	37	NA	NA	NA	NA
ENA	HBWO01019690.1	37	NA	NA	NA	NA
ENA	HBWO01019691.1	37	NA	NA	NA	NA
ENA	HBWO01019693.1	37	NA	NA	NA	NA
ENA	HBWO01019715.1	1	NA	NA	NA	NA
ENA	HBWO01019716.1	1	NA	NA	NA	NA
ENA	HBWO01019722.1	1	NA	NA	NA	NA
ENA	HBWO01019727.1	88	NA	NA	NA	NA
ENA	HBWO01019728.1	115	NA	NA	NA	NA
ENA	HBWO01019730.1	4	NA	NA	NA	NA
ENA	HBWO01019731.1	115	NA	NA	NA	NA
ENA	HBWO01019741.1	8	NA	NA	NA	NA
ENA	HBWO01019742.1	8	NA	NA	NA	NA
ENA	HBWO01019753.1	1	NA	NA	NA	NA
ENA	HBWO01019755.1	1	NA	NA	NA	NA
ENA	HBWO01019757.1	33	NA	NA	NA	NA
ENA	HBWO01019769.1	1	NA	NA	NA	NA
ENA	HBWO01019771.1	1	NA	NA	NA	NA
ENA	HBWO01019772.1	1	NA	NA	NA	NA
ENA	HBWO01019776.1	72	NA	NA	NA	NA
ENA	HBWO01019777.1	72	NA	NA	NA	NA
ENA	HBWO01019778.1	72	NA	NA	NA	NA
ENA	HBWO01019779.1	72	NA	NA	NA	NA
ENA	HBWO01019803.1	107	NA	NA	NA	NA
ENA	HBWO01019818.1	47	NA	NA	NA	NA
ENA	HBWO01019819.1	47	NA	NA	NA	NA
ENA	HBWO01019820.1	47	NA	NA	NA	NA
ENA	HBWO01019822.1	25	NA	NA	NA	NA
ENA	HBWO01019822.1	164	NA	NA	NA	NA
ENA	HBWO01019830.1	36	NA	NA	NA	NA
ENA	HBWO01019831.1	474	NA	NA	NA	NA
ENA	HBWO01019832.1	36	NA	NA	NA	NA
ENA	HBWO01019840.1	320	NA	NA	NA	NA
ENA	HBWO01019842.1	361	NA	NA	NA	NA
ENA	HBWO01019844.1	3	NA	NA	NA	NA
ENA	HBWO01019845.1	1	NA	NA	NA	NA
ENA	HBWO01019858.1	461	NA	NA	NA	NA
ENA	HBWO01019858.1	490	NA	NA	NA	NA
ENA	HBWO01019858.1	377	NA	NA	NA	NA
ENA	HBWO01019858.1	545	NA	NA	NA	NA
ENA	HBWO01019858.1	516	NA	NA	NA	NA
ENA	HBWO01019858.1	573	NA	NA	NA	NA
ENA	HBWO01019860.1	427	NA	NA	NA	NA
ENA	HBWO01019860.1	539	NA	NA	NA	NA
ENA	HBWO01019860.1	511	NA	NA	NA	NA
ENA	HBWO01019861.1	455	NA	NA	NA	NA
ENA	HBWO01019861.1	399	NA	NA	NA	NA
ENA	HBWO01019861.1	231	NA	NA	NA	NA
ENA	HBWO01019861.1	427	NA	NA	NA	NA
ENA	HBWO01019861.1	371	NA	NA	NA	NA
ENA	HBWO01019861.1	203	NA	NA	NA	NA
ENA	HBWO01019861.1	315	NA	NA	NA	NA
ENA	HBWO01019861.1	343	NA	NA	NA	NA
ENA	HBWO01019861.1	259	NA	NA	NA	NA
ENA	HBWO01019862.1	505	NA	NA	NA	NA
ENA	HBWO01019862.1	533	NA	NA	NA	NA
ENA	HBWO01019862.1	421	NA	NA	NA	NA
ENA	HBWO01019862.1	449	NA	NA	NA	NA
ENA	HBWO01019862.1	477	NA	NA	NA	NA
ENA	HBWO01019862.1	337	NA	NA	NA	NA
ENA	HBWO01019862.1	365	NA	NA	NA	NA
ENA	HBWO01019862.1	393	NA	NA	NA	NA
ENA	HBWO01019862.1	281	NA	NA	NA	NA
ENA	HBWO01019862.1	309	NA	NA	NA	NA
ENA	HBWO01019862.1	253	NA	NA	NA	NA
ENA	HBWO01019863.1	242	NA	NA	NA	NA
ENA	HBWO01019863.1	270	NA	NA	NA	NA
ENA	HBWO01019863.1	214	NA	NA	NA	NA
ENA	HBWO01019863.1	298	NA	NA	NA	NA
ENA	HBWO01019863.1	186	NA	NA	NA	NA
ENA	HBWO01019864.1	378	NA	NA	NA	NA
ENA	HBWO01019864.1	350	NA	NA	NA	NA
ENA	HBWO01019864.1	406	NA	NA	NA	NA
ENA	HBWO01019864.1	462	NA	NA	NA	NA
ENA	HBWO01019864.1	325	NA	NA	NA	NA
ENA	HBWO01019864.1	434	NA	NA	NA	NA
ENA	HBWO01019864.1	517	NA	NA	NA	NA
ENA	HBWO01019864.1	490	NA	NA	NA	NA
ENA	HBWO01019864.1	546	NA	NA	NA	NA
ENA	HBWO01019864.1	574	NA	NA	NA	NA
ENA	HBWO01019864.1	298	NA	NA	NA	NA
ENA	HBWO01019864.1	602	NA	NA	NA	NA
ENA	HBWO01019864.1	631	NA	NA	NA	NA
ENA	HBWO01019864.1	658	NA	NA	NA	NA
ENA	HBWO01019865.1	570	NA	NA	NA	NA
ENA	HBWO01019865.1	320	NA	NA	NA	NA
ENA	HBWO01019865.1	292	NA	NA	NA	NA
ENA	HBWO01019865.1	264	NA	NA	NA	NA
ENA	HBWO01019865.1	348	NA	NA	NA	NA
ENA	HBWO01019865.1	542	NA	NA	NA	NA
ENA	HBWO01019865.1	514	NA	NA	NA	NA
ENA	HBWO01019865.1	236	NA	NA	NA	NA
ENA	HBWO01019865.1	376	NA	NA	NA	NA
ENA	HBWO01019906.1	13	NA	NA	NA	NA
ENA	HBWO01019911.1	6	NA	NA	NA	NA
ENA	HBWO01019912.1	6	NA	NA	NA	NA
ENA	HBWO01019913.1	6	NA	NA	NA	NA
ENA	HBWO01019915.1	69	NA	NA	NA	NA
ENA	HBWO01019915.1	1	NA	NA	NA	NA
ENA	HBWO01019916.1	1	NA	NA	NA	NA
ENA	HBWO01019942.1	1	NA	NA	NA	NA
ENA	HBWO01019944.1	1	NA	NA	NA	NA
ENA	HBWO01019945.1	1	NA	NA	NA	NA
ENA	HBWO01019978.1	37	NA	NA	NA	NA
ENA	HBWO01019997.1	2	NA	NA	NA	NA
ENA	HBWO01019998.1	2	NA	NA	NA	NA
ENA	HBWO01020003.1	77	NA	NA	NA	NA
ENA	HBWO01020004.1	77	NA	NA	NA	NA
ENA	HBWO01020010.1	108	NA	NA	NA	NA
ENA	HBWO01020080.1	222	NA	NA	NA	NA
ENA	HBWO01020080.1	250	NA	NA	NA	NA
ENA	HBWO01020080.1	194	NA	NA	NA	NA
ENA	HBWO01020080.1	390	NA	NA	NA	NA
ENA	HBWO01020080.1	166	NA	NA	NA	NA
ENA	HBWO01020080.1	278	NA	NA	NA	NA
ENA	HBWO01020084.1	1820	NA	NA	NA	NA
ENA	HBWO01020109.1	439	NA	NA	NA	NA
ENA	HBWO01020109.1	303	NA	NA	NA	NA
ENA	HBWO01020109.1	345	NA	NA	NA	NA
ENA	HBWO01020118.1	23	NA	NA	NA	NA
ENA	HBWO01020126.1	4	NA	NA	NA	NA
ENA	HBWO01020128.1	1	NA	NA	NA	NA
ENA	HBWO01020147.1	1	NA	NA	NA	NA
ENA	HBWO01020157.1	156	NA	NA	NA	NA
ENA	HBWO01020164.1	243	NA	NA	NA	NA
ENA	HBWO01020168.1	1	NA	NA	NA	NA
ENA	HBWO01020177.1	1	NA	NA	NA	NA
ENA	HBWO01020179.1	74	NA	NA	NA	NA
ENA	HBWO01020180.1	74	NA	NA	NA	NA
ENA	HBWO01020183.1	1	NA	NA	NA	NA
ENA	HBWO01020194.1	11	NA	NA	NA	NA
ENA	HBWO01020209.1	2	NA	NA	NA	NA
ENA	HBWO01020216.1	468	NA	NA	NA	NA
ENA	HBWO01020227.1	438	NA	NA	NA	NA
ENA	HBWO01020228.1	441	NA	NA	NA	NA
ENA	HBWO01020233.1	205	NA	NA	NA	NA
ENA	HBWO01020235.1	265	NA	NA	NA	NA
ENA	HBWO01020235.1	237	NA	NA	NA	NA
ENA	HBWO01020235.1	210	NA	NA	NA	NA
ENA	HBWO01020235.1	293	NA	NA	NA	NA
ENA	HBWO01020235.1	181	NA	NA	NA	NA
ENA	HBWO01020235.1	162	NA	NA	NA	NA
ENA	HBWO01020248.1	107	NA	NA	NA	NA
ENA	HBWO01020253.1	395	NA	NA	NA	NA
ENA	HBWO01020253.1	285	NA	NA	NA	NA
ENA	HBWO01020253.1	313	NA	NA	NA	NA
ENA	HBWO01020253.1	255	NA	NA	NA	NA
ENA	HBWO01020274.1	57	NA	NA	NA	NA
ENA	HBWO01020277.1	1	NA	NA	NA	NA
ENA	HBWO01020283.1	17	NA	NA	NA	NA
ENA	HBWO01020321.1	9	NA	NA	NA	NA
ENA	HBWO01020327.1	304	NA	NA	NA	NA
ENA	HBWO01020344.1	394	NA	NA	NA	NA
ENA	HBWO01020360.1	361	NA	NA	NA	NA
ENA	HBWO01020370.1	42	NA	NA	NA	NA
ENA	HBWO01020428.1	90	NA	NA	NA	NA
ENA	HBWO01020454.1	626	NA	NA	NA	NA
ENA	HBWO01020456.1	1520	NA	NA	NA	NA
ENA	HBWO01020481.1	1	NA	NA	NA	NA
ENA	HBWO01020490.1	9	NA	NA	NA	NA
ENA	HBWO01020497.1	7	NA	NA	NA	NA
ENA	HBWO01020498.1	7	NA	NA	NA	NA
ENA	HBWO01020502.1	1	NA	NA	NA	NA
ENA	HBWO01020503.1	29	NA	NA	NA	NA
ENA	HBWO01020532.1	5	NA	NA	NA	NA
ENA	HBWO01020547.1	460	NA	NA	NA	NA
ENA	HBWO01020564.1	163	NA	NA	NA	NA
ENA	HBWO01020565.1	1	NA	NA	NA	NA
ENA	HBWO01020572.1	1	NA	NA	NA	NA
ENA	HBWO01020573.1	1	NA	NA	NA	NA
ENA	HBWO01020584.1	1	NA	NA	NA	NA
ENA	HBWO01020585.1	1	NA	NA	NA	NA
ENA	HBWO01020586.1	1	NA	NA	NA	NA
ENA	HBWO01020587.1	103	NA	NA	NA	NA
ENA	HBWO01020589.1	421	NA	NA	NA	NA
ENA	HBWO01020589.1	311	NA	NA	NA	NA
ENA	HBWO01020589.1	255	NA	NA	NA	NA
ENA	HBWO01020589.1	477	NA	NA	NA	NA
ENA	HBWO01020589.1	535	NA	NA	NA	NA
ENA	HBWO01020590.1	50	NA	NA	NA	NA
ENA	HBWO01020591.1	371	NA	NA	NA	NA
ENA	HBWO01020592.1	187	NA	NA	NA	NA
ENA	HBWO01020593.1	187	NA	NA	NA	NA
ENA	HBWO01020595.1	97	NA	NA	NA	NA
ENA	HBWO01020596.1	14	NA	NA	NA	NA
ENA	HBWO01020600.1	31	NA	NA	NA	NA
ENA	HBWO01020601.1	248	NA	NA	NA	NA
ENA	HBWO01020601.1	31	NA	NA	NA	NA
ENA	HBWO01020602.1	31	NA	NA	NA	NA
ENA	HBWO01020604.1	1	NA	NA	NA	NA
ENA	HBWO01020614.1	604	NA	NA	NA	NA
ENA	HBWO01020614.1	505	NA	NA	NA	NA
ENA	HBWO01020614.1	376	NA	NA	NA	NA
ENA	HBWO01020614.1	241	NA	NA	NA	NA
ENA	HBWO01020614.1	473	NA	NA	NA	NA
ENA	HBWO01020614.1	274	NA	NA	NA	NA
ENA	HBWO01020614.1	439	NA	NA	NA	NA
ENA	HBWO01020614.1	72	NA	NA	NA	NA
ENA	HBWO01020614.1	206	NA	NA	NA	NA
ENA	HBWO01020614.1	48	NA	NA	NA	NA
ENA	HBWO01020614.1	48	NA	NA	NA	NA
ENA	HBWO01020614.1	48	NA	NA	NA	NA
ENA	HBWO01020632.1	59	NA	NA	NA	NA
ENA	HBWO01020634.1	24	NA	NA	NA	NA
ENA	HBWO01020635.1	24	NA	NA	NA	NA
ENA	HBWO01020637.1	239	NA	NA	NA	NA
ENA	HBWO01020639.1	1	NA	NA	NA	NA
ENA	HBWO01020640.1	1	NA	NA	NA	NA
ENA	HBWO01020644.1	1	NA	NA	NA	NA
ENA	HBWO01020652.1	1	NA	NA	NA	NA
ENA	HBWO01020653.1	1	NA	NA	NA	NA
ENA	HBWO01020656.1	9	NA	NA	NA	NA
ENA	HBWO01020660.1	1	NA	NA	NA	NA
ENA	HBWO01020661.1	1	NA	NA	NA	NA
ENA	HBWO01020664.1	1	NA	NA	NA	NA
ENA	HBWO01020676.1	102	NA	NA	NA	NA
ENA	HBWO01020691.1	699	NA	NA	NA	NA
ENA	HBWO01020694.1	4	NA	NA	NA	NA
ENA	HBWO01020713.1	82	NA	NA	NA	NA
ENA	HBWO01020742.1	606	NA	NA	NA	NA
ENA	HBWO01020752.1	2040	NA	NA	NA	NA
ENA	HBWO01020771.1	248	NA	NA	NA	NA
ENA	HBWO01020773.1	160	NA	NA	NA	NA
ENA	HBWO01020784.1	175	NA	NA	NA	NA
ENA	HBWO01020787.1	138	NA	NA	NA	NA
ENA	HBWO01020788.1	2868	NA	NA	NA	NA
ENA	HBWO01020808.1	893	NA	NA	NA	NA
ENA	HBWO01020832.1	1	NA	NA	NA	NA
ENA	HBWO01020847.1	193	NA	NA	NA	NA
ENA	HBWO01020872.1	152	NA	NA	NA	NA
ENA	HBWO01020873.1	37	NA	NA	NA	NA
ENA	HBWO01020873.1	186	NA	NA	NA	NA
ENA	HBWO01020885.1	255	NA	NA	NA	NA
ENA	HBWO01020889.1	1727	NA	NA	NA	NA
ENA	HBWO01020895.1	56	NA	NA	NA	NA
ENA	HBWO01020896.1	26	NA	NA	NA	NA
ENA	HBWO01020899.1	4	NA	NA	NA	NA
ENA	HBWO01020901.1	71	NA	NA	NA	NA
ENA	HBWO01020902.1	71	NA	NA	NA	NA
ENA	HBWO01020907.1	13	NA	NA	NA	NA
ENA	HBWO01020912.1	44	NA	NA	NA	NA
ENA	HBWO01020913.1	44	NA	NA	NA	NA
ENA	HBWO01020914.1	4	NA	NA	NA	NA
ENA	HBWO01020916.1	1	NA	NA	NA	NA
ENA	HBWO01020923.1	1	NA	NA	NA	NA
ENA	HBWO01020927.1	4	NA	NA	NA	NA
ENA	HBWO01020928.1	4	NA	NA	NA	NA
ENA	HBWO01020934.1	35	NA	NA	NA	NA
ENA	HBWO01020937.1	211	NA	NA	NA	NA
ENA	HBWO01020938.1	83	NA	NA	NA	NA
ENA	HBWO01020939.1	201	NA	NA	NA	NA
ENA	HBWO01020940.1	237	NA	NA	NA	NA
ENA	HBWO01020941.1	237	NA	NA	NA	NA
ENA	HBWO01020941.1	201	NA	NA	NA	NA
ENA	HBWO01020942.1	237	NA	NA	NA	NA
ENA	HBWO01020943.1	1739	NA	NA	NA	NA
ENA	HBWO01020943.1	462	NA	NA	NA	NA
ENA	HBWO01020943.1	1199	NA	NA	NA	NA
ENA	HBWO01020943.1	2066	NA	NA	NA	NA
ENA	HBWO01020943.1	130	NA	NA	NA	NA
ENA	HBWO01020943.1	2158	NA	NA	NA	NA
ENA	HBWO01020943.1	882	NA	NA	NA	NA
ENA	HBWO01020943.1	1842	NA	NA	NA	NA
ENA	HBWO01020943.1	94	NA	NA	NA	NA
ENA	HBWO01020943.1	788	NA	NA	NA	NA
ENA	HBWO01020944.1	336	NA	NA	NA	NA
ENA	HBWO01020944.1	982	NA	NA	NA	NA
ENA	HBWO01020944.1	1732	NA	NA	NA	NA
ENA	HBWO01020944.1	2057	NA	NA	NA	NA
ENA	HBWO01020944.1	120	NA	NA	NA	NA
ENA	HBWO01020944.1	551	NA	NA	NA	NA
ENA	HBWO01020944.1	658	NA	NA	NA	NA
ENA	HBWO01020944.1	42	NA	NA	NA	NA
ENA	HBWO01020944.1	1406	NA	NA	NA	NA
ENA	HBWO01020944.1	2392	NA	NA	NA	NA
ENA	HBWO01020957.1	1358	NA	NA	NA	NA
ENA	HBWO01020958.1	1358	NA	NA	NA	NA
ENA	HBWO01020959.1	1358	NA	NA	NA	NA
ENA	HBWO01020961.1	2	NA	NA	NA	NA
ENA	HBWO01020962.1	657	NA	NA	NA	NA
ENA	HBWO01020963.1	226	NA	NA	NA	NA
ENA	HBWO01020966.1	32	NA	NA	NA	NA
ENA	HBWO01020970.1	17	NA	NA	NA	NA
ENA	HBWO01020971.1	17	NA	NA	NA	NA
ENA	HBWO01020972.1	2295	NA	NA	NA	NA
ENA	HBWO01020972.1	653	NA	NA	NA	NA
ENA	HBWO01020972.1	574	NA	NA	NA	NA
ENA	HBWO01020972.1	543	NA	NA	NA	NA
ENA	HBWO01020972.1	778	NA	NA	NA	NA
ENA	HBWO01020972.1	2270	NA	NA	NA	NA
ENA	HBWO01020972.1	3038	NA	NA	NA	NA
ENA	HBWO01020974.1	24	NA	NA	NA	NA
ENA	HBWO01020980.1	36	NA	NA	NA	NA
ENA	HBWO01020983.1	6	NA	NA	NA	NA
ENA	HBWO01020985.1	6	NA	NA	NA	NA
ENA	HBWO01020987.1	15	NA	NA	NA	NA
ENA	HBWO01020988.1	1204	NA	NA	NA	NA
ENA	HBWO01020989.1	1208	NA	NA	NA	NA
ENA	HBWO01020991.1	1208	NA	NA	NA	NA
ENA	HBWO01020996.1	21	NA	NA	NA	NA
ENA	HBWO01020997.1	1	NA	NA	NA	NA
ENA	HBWO01020998.1	1	NA	NA	NA	NA
ENA	HBWO01020999.1	1	NA	NA	NA	NA
ENA	HBWO01021003.1	2	NA	NA	NA	NA
ENA	HBWO01021007.1	30	NA	NA	NA	NA
ENA	HBWO01021008.1	30	NA	NA	NA	NA
ENA	HBWO01021016.1	42	NA	NA	NA	NA
ENA	HBWO01021018.1	6	NA	NA	NA	NA
ENA	HBWO01021019.1	6	NA	NA	NA	NA
ENA	HBWO01021020.1	6	NA	NA	NA	NA
ENA	HBWO01021021.1	6	NA	NA	NA	NA
ENA	HBWO01021031.1	6	NA	NA	NA	NA
ENA	HBWO01021035.1	97	NA	NA	NA	NA
ENA	HBWO01021037.1	24	NA	NA	NA	NA
ENA	HBWO01021038.1	24	NA	NA	NA	NA
ENA	HBWO01021042.1	30	NA	NA	NA	NA
ENA	HBWO01021043.1	6	NA	NA	NA	NA
ENA	HBWO01021044.1	46	NA	NA	NA	NA
ENA	HBWO01021047.1	21	NA	NA	NA	NA
ENA	HBWO01021051.1	6	NA	NA	NA	NA
ENA	HBWO01021066.1	203	NA	NA	NA	NA
ENA	HBWO01021070.1	318	NA	NA	NA	NA
ENA	HBWO01021090.1	1	NA	NA	NA	NA
ENA	HBWO01021094.1	76	NA	NA	NA	NA
ENA	HBWO01021106.1	1022	NA	NA	NA	NA
ENA	HBWO01021124.1	15	NA	NA	NA	NA
ENA	HBWO01021127.1	107	NA	NA	NA	NA
ENA	HBWO01021131.1	245	NA	NA	NA	NA
ENA	HBWO01021134.1	365	NA	NA	NA	NA
ENA	HBWO01021136.1	35	NA	NA	NA	NA
ENA	HBWO01021137.1	1	NA	NA	NA	NA
ENA	HBWO01021150.1	9	NA	NA	NA	NA
ENA	HBWO01021161.1	1	NA	NA	NA	NA
ENA	HBWO01021165.1	31	NA	NA	NA	NA
ENA	HBWO01021167.1	182	NA	NA	NA	NA
ENA	HBWO01021173.1	13	NA	NA	NA	NA
ENA	HBWO01021174.1	136	NA	NA	NA	NA
ENA	HBWO01021197.1	78	NA	NA	NA	NA
ENA	HBWO01021219.1	172	NA	NA	NA	NA
ENA	HBWO01021221.1	1	NA	NA	NA	NA
ENA	HBWO01021222.1	761	NA	NA	NA	NA
ENA	HBWO01021250.1	365	NA	NA	NA	NA
ENA	HBWO01021258.1	279	NA	NA	NA	NA
ENA	HBWO01021261.1	214	NA	NA	NA	NA
ENA	HBWO01021287.1	13	NA	NA	NA	NA
ENA	HBWO01021299.1	22	NA	NA	NA	NA
ENA	HBWO01021334.1	921	NA	NA	NA	NA
ENA	HBWO01021336.1	3093	NA	NA	NA	NA
ENA	HBWO01021338.1	69	NA	NA	NA	NA
ENA	HBWO01021368.1	424	NA	NA	NA	NA
ENA	HBWO01021369.1	10	NA	NA	NA	NA
ENA	HBWO01021372.1	5	NA	NA	NA	NA
ENA	HBWO01021373.1	5	NA	NA	NA	NA
ENA	HBWO01021377.1	17	NA	NA	NA	NA
ENA	HBWO01021384.1	1	NA	NA	NA	NA
ENA	HBWO01021401.1	1	NA	NA	NA	NA
ENA	HBWO01021404.1	12	NA	NA	NA	NA
ENA	HBWO01021405.1	7	NA	NA	NA	NA
ENA	HBWO01021408.1	64	NA	NA	NA	NA
ENA	HBWO01021409.1	64	NA	NA	NA	NA
ENA	HBWO01021417.1	712	NA	NA	NA	NA
ENA	HBWO01021433.1	3074	NA	NA	NA	NA
ENA	HBWO01021434.1	2706	NA	NA	NA	NA
ENA	HBWO01021455.1	374	NA	NA	NA	NA
ENA	HBWO01021460.1	37	NA	NA	NA	NA
ENA	HBWO01021471.1	1	NA	NA	NA	NA
ENA	HBWO01021472.1	227	NA	NA	NA	NA
ENA	HBWO01021474.1	1	NA	NA	NA	NA
ENA	HBWO01021481.1	690	NA	NA	NA	NA
ENA	HBWO01021483.1	1167	NA	NA	NA	NA
ENA	HBWO01021500.1	159	NA	NA	NA	NA
ENA	HBWO01021507.1	449	NA	NA	NA	NA
ENA	HBWO01021508.1	264	NA	NA	NA	NA
ENA	HBWO01021511.1	145	NA	NA	NA	NA
ENA	HBWO01021524.1	1	NA	NA	NA	NA
ENA	HBWO01021524.1	595	NA	NA	NA	NA
ENA	HBWO01021525.1	1	NA	NA	NA	NA
ENA	HBWO01021535.1	1	NA	NA	NA	NA
ENA	HBWO01021538.1	1	NA	NA	NA	NA
ENA	HBWO01021539.1	1	NA	NA	NA	NA
ENA	HBWO01021542.1	24	NA	NA	NA	NA
ENA	HBWO01021547.1	112	NA	NA	NA	NA
ENA	HBWO01021548.1	47	NA	NA	NA	NA
ENA	HBWO01021549.1	47	NA	NA	NA	NA
ENA	HBWO01021551.1	13	NA	NA	NA	NA
ENA	HBWO01021563.1	130	NA	NA	NA	NA
ENA	HBWO01021563.1	1	NA	NA	NA	NA
ENA	HBWO01021564.1	1	NA	NA	NA	NA
ENA	HBWO01021564.1	271	NA	NA	NA	NA
ENA	HBWO01021565.1	1	NA	NA	NA	NA
ENA	HBWO01021566.1	1	NA	NA	NA	NA
ENA	HBWO01021574.1	1	NA	NA	NA	NA
ENA	HBWO01021575.1	1	NA	NA	NA	NA
ENA	HBWO01021576.1	23	NA	NA	NA	NA
ENA	HBWO01021577.1	23	NA	NA	NA	NA
ENA	HBWO01021592.1	408	NA	NA	NA	NA
ENA	HBWO01021594.1	1	NA	NA	NA	NA
ENA	HBWO01021606.1	113	NA	NA	NA	NA
ENA	HBWO01021619.1	1	NA	NA	NA	NA
ENA	HBWO01021620.1	1	NA	NA	NA	NA
ENA	HBWO01021636.1	34	NA	NA	NA	NA
ENA	HBWO01021637.1	34	NA	NA	NA	NA
ENA	HBWO01021638.1	65	NA	NA	NA	NA
ENA	HBWO01021657.1	4	NA	NA	NA	NA
ENA	HBWO01021659.1	7	NA	NA	NA	NA
ENA	HBWO01021668.1	1	NA	NA	NA	NA
ENA	HBWO01021669.1	53	NA	NA	NA	NA
ENA	HBWO01021670.1	1	NA	NA	NA	NA
ENA	HBWO01021671.1	1	NA	NA	NA	NA
ENA	HBWO01021672.1	1	NA	NA	NA	NA
ENA	HBWO01021673.1	4	NA	NA	NA	NA
ENA	HBWO01021675.1	17	NA	NA	NA	NA
ENA	HBWO01021681.1	4	NA	NA	NA	NA
ENA	HBWO01021682.1	4	NA	NA	NA	NA
ENA	HBWO01021683.1	76	NA	NA	NA	NA
ENA	HBWO01021690.1	751	NA	NA	NA	NA
ENA	HBWO01021690.1	2253	NA	NA	NA	NA
ENA	HBWO01021690.1	2845	NA	NA	NA	NA
ENA	HBWO01021690.1	2069	NA	NA	NA	NA
ENA	HBWO01021690.1	838	NA	NA	NA	NA
ENA	HBWO01021690.1	2169	NA	NA	NA	NA
ENA	HBWO01021690.1	1196	NA	NA	NA	NA
ENA	HBWO01021690.1	3214	NA	NA	NA	NA
ENA	HBWO01021690.1	1479	NA	NA	NA	NA
ENA	HBWO01021690.1	3287	NA	NA	NA	NA
ENA	HBWO01021690.1	3383	NA	NA	NA	NA
ENA	HBWO01021690.1	3476	NA	NA	NA	NA
ENA	HBWO01021690.1	473	NA	NA	NA	NA
ENA	HBWO01021690.1	444	NA	NA	NA	NA
